filepath,class_id,class_name,split
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/2eb5f30ce9.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/2eca41682f.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/2ee2c1101b.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/3d2aa47c5c.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/3f586db95f.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/4b70c10760.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/4d230e07b4.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/4e4e0697ef.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/4f086c0a32.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/4fcffbd44a.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/5be6c0586a.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/5e498feb3a.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/6c4bdc4e8f.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/6cac88ac19.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/6db6b2431c.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/6e7f3f72d1.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/7b2db424c4.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/7e46e29ce6.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/daal_puri/7e4c33a641.jpg,25,daal_puri,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/00cf330f1d.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/01e577eea5.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/04ab82a7ea.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/05ab55d59b.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/07b2ca443d.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/0aa2abb093.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/0c39a2977f.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/0ed10a993c.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/15e5f83a9b.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/16c0dcfc8f.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/1ad52bd457.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/1caf88408f.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/1df0b2bd46.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/1f37f40f9a.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/1f584ddefd.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/26e5f6ecea.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/27d08c0756.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/2a92e8ca1f.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/2e55cee610.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/38f272a910.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/3fe3fce913.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/40f12b4365.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/42ea8e7dca.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/43b0001737.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/4b989fae02.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/4c7e238a6e.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/4d4ea9dfc4.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/4d5681c23b.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/4ec6a7e4c2.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/50fcf36470.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/56adca1ca0.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/5aa15d7232.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/5c70cba130.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/5e33511f4d.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_makhani/5f33109e0e.jpg,26,dal_makhani,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/006aeeea8d.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/007d59d67b.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/020c55c7c0.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/03e7ef7b66.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/0be07dfaaf.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/0d0682d8d4.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/11f64d65b8.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/12a88bc3f3.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/12d0355cd8.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/14c28c3e4d.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/16c7551673.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/18c0866ce8.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/18e8e451ff.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/1bdb8c52fe.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/1fee70949c.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/23ecb0b167.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/27a0d2080f.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/2a33a6928b.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/2b17bb86c5.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/2bcf427424.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/2fceab52dd.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/3d24093319.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/3d6f8f8ce3.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/3ecd59e475.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/4a9a0676c4.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/4cc4409d6f.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/4d60e4ad92.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/4dc2cb7ff6.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/4e9eeb68f7.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/4f9b87e69f.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/5dcc96114e.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/6a91a46cb2.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/6b12430f29.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/6b2a5b9f02.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dal_tadka/6ce2e648ee.jpg,27,dal_tadka,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/034bb7c9c6.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/05bc352b60.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/05f65a863a.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/07c4ccc287.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/093e4c59f2.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/0a767c036f.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/0aedd4dfe4.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/0da65c469e.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/10edb0367d.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/1b176b6edf.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/1bffdc5171.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/1d5c9b83d3.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/1d9a85039f.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/1e7e7ddffb.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/23b3cfebbd.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/26d3303d9a.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/2bbc9a371d.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/2d6a3e18e9.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/2d9332be32.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/2fdc85da47.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/34a2d344f9.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/36caba7dad.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/43f89053aa.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/46e9c9fdd8.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/4bf7aacc4f.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/4c11e0da9c.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/4cfc4c3cd5.jpg,28,dharwad_pedha,train
/kaggle/input/datasets/iamsouravbanerjee/indian-food-images-dataset/Indian Food Images/Indian Food Images/dharwad_pedha/4e45559726.jpg,28,dharwad_pedha,train
